time, velx, angvely, angvelz, posx, posy, posz, torqx, torqy, torqz
1e-05, 3.98257192846609, 5055.27628109193, 0, 4.61006105246729e-05, 0, 0.00399995367738781, 0, 3.41425500299885e-05, 0
2e-05, 3.5738517070218, 5972.33827137376, 0, 8.2171024139197e-05, 0, 0.00399925748210618, 0, -2.85063463513581e-05, 0
3e-05, 4.05798674073536, -888.396416566871, 0, 0.000120981523936986, 0, 0.00399790213041503, 0, -2.47025623388668e-05, 0
4e-05, 3.25138256862865, -744.093237851993, 0, 0.000158257175138117, 0, 0.00399625257997031, 0, 1.92872895460237e-05, 0
5e-05, 2.78836099809895, 2265.33491367518, 0, 0.000187532398500946, 0, 0.00399450124638659, 0, 5.24108011462853e-06, 0
6e-05, 2.69913451461336, 1241.39154112206, 0, 0.00021515970582346, 0, 0.0039933853310406, 0, -1.23341508352058e-05, 0
7e-05, 2.55924949392808, -1131.04400651607, 0, 0.000241184904051383, 0, 0.00399070653950535, 0, -8.93996543999204e-06, 0
8e-05, 2.57438552781338, -689.16301225246, 0, 0.000267161346323703, 0, 0.00398851235127051, 0, 1.52209595758394e-05, 0
9e-05, 1.84389406533396, 2724.24659972305, 0, 0.000289639854727091, 0, 0.00398798367234043, 0, 9.66153720505142e-06, 0
0.0001, 1.72394668774602, 308.897772149255, 0, 0.000306514770543403, 0, 0.00399040441874032, 0, -3.16478951358757e-05, 0
0.00011, 2.10643417055996, -4509.89956631598, 0, 0.000326204215163889, 0, 0.00399133467237456, 0, -5.26451859501725e-06, 0
0.00012, 1.43304925982114, -1092.66222563516, 0, 0.000344529870745428, 0, 0.00399078901777606, 0, 2.94428318266713e-05, 0
0.00013, 1.23224767211825, 1413.14112886584, 0, 0.00035666622904315, 0, 0.00398959602631888, 0, -9.72269332272191e-06, 0
0.00014, 2.01376147055331, -2524.91884875387, 0, 0.000372706609460355, 0, 0.00398701097140075, 0, -1.78221733016184e-05, 0
0.00015, 2.2700359512426, -1706.59589857813, 0, 0.000394817268407388, 0, 0.00398482180361468, 0, 2.65865747582887e-05, 0
0.00016, 2.07035748913327, 4260.23119940776, 0, 0.000416520289583315, 0, 0.00398008241105416, 0, 2.30908664129249e-05, 0
0.00017, 2.3473869943533, 4163.37123989418, 0, 0.000438006889355296, 0, 0.0039768990950437, 0, -2.26197369644571e-05, 0
0.00018, 2.99996879583193, -433.167052270158, 0, 0.000464931389219078, 0, 0.00397699668792624, 0, -1.19440378069491e-05, 0
0.00019, 2.63362258781442, 1759.94831340101, 0, 0.00049422040700791, 0, 0.00397587428966913, 0, 2.83093493238986e-05, 0
0.0002, 1.93474510536902, 5119.29160660255, 0, 0.000516316694568996, 0, 0.00397333477144238, 0, -4.59803771936312e-06, 0
0.00021, 2.34665787432589, 582.114218565172, 0, 0.000537202058704125, 0, 0.00397025184561868, 0, -2.93555361590232e-05, 0
0.00022, 2.18186560223843, -1103.89727658501, 0, 0.000560999930971744, 0, 0.0039632320040389, 0, 1.50949719761475e-05, 0
0.00023, 1.45952283138468, 3238.30867794079, 0, 0.000578752461145974, 0, 0.00395518862411723, 0, 1.76402168765673e-05, 0
0.00024, 1.34606771748783, 3274.68302781683, 0, 0.000592392799124556, 0, 0.00394790175541341, 0, -1.450931618141e-05, 0
0.00025, 1.39832301506504, 213.362423661437, 0, 0.000606066583694402, 0, 0.00394128405570588, 0, -1.1703083458267e-05, 0
0.00026, 1.00363342621211, -290.545287040064, 0, 0.000618629836914579, 0, 0.00394503059367072, 0, 6.16036168093584e-06, 0
0.00027, 0.232063090171031, 1725.8262216399, 0, 0.000625159884701996, 0, 0.00394523366094344, 0, 9.75483650025415e-06, 0
0.00028, -0.439046388410655, 834.095803094496, 0, 0.000624092241980636, 0, 0.00394833174822575, 0, -2.28661507286028e-05, 0
0.00029, -0.410930558429266, -4807.48085650124, 0, 0.000619167965945696, 0, 0.00395007853755498, 0, -2.20929478280372e-05, 0
0.0003, -0.821047368467153, -3666.46650739944, 0, 0.000614242593683042, 0, 0.00394957936539922, 0, 3.15423062797235e-05, 0
0.00031, -1.84245102251794, 1385.02128183143, 0, 0.00060018911720693, 0, 0.00395064898795592, 0, 3.77109715254677e-06, 0
0.00032, -1.12925999986314, -3106.49644379756, 0, 0.000584773063909138, 0, 0.00395695118880798, 0, -3.52397311690505e-05, 0
0.00033, -0.682120466431339, -4944.94313436942, 0, 0.000576996108917803, 0, 0.00396205453647411, 0, 2.33895082330203e-05, 0
0.00034, -1.56934444291354, 1762.33699583551, 0, 0.000565620013625636, 0, 0.0039701574048574, 0, 2.65946445023304e-05, 0
0.00035, -1.28224831781423, 1195.4383057176, 0, 0.000550174097224748, 0, 0.00397322777801367, 0, -2.67162268843969e-05, 0
0.00036, -0.718775192192949, -2937.2926666236, 0, 0.000540832084268193, 0, 0.00397207433524285, 0, -4.81202025115615e-06, 0
0.00037, -1.13707413082785, -600.322640654102, 0, 0.000531779118243148, 0, 0.00397368258192308, 0, 2.02814684958812e-05, 0
0.00038, -1.2058093191457, 1628.87359480969, 0, 0.000519557344731595, 0, 0.00397354162842381, 0, 8.88546234116287e-09, 0
0.00039, -0.885089406593612, 82.9347939344647, 0, 0.000508937438632294, 0, 0.00397472866434506, 0, -1.23070910628263e-05, 0
0.0004, -0.777908432124953, -1506.6734118713, 0, 0.000500549084915296, 0, 0.00397748895359631, 0, -7.46878808896831e-08, 0
0.00041, -0.648869404772803, 1008.45502687483, 0, 0.000493371415085955, 0, 0.00397383144558457, 0, 2.42984221581442e-05, 0
0.00042, -1.13055674828393, 4709.98973786365, 0, 0.000484478666219327, 0, 0.00397496869935958, 0, 4.24815940882418e-06, 0
0.00043, -1.00054029593511, 1487.3350947939, 0, 0.000473104389755706, 0, 0.00397534782674551, 0, -3.01058398533326e-05, 0
0.00044, -0.817655797505803, -1725.83386458091, 0, 0.000464474906899011, 0, 0.0039741593971393, 0, 5.90537820107941e-06, 0
0.00045, -1.96713336493334, 2263.32390638238, 0, 0.000451191392482478, 0, 0.00397629369454235, 0, 2.08225610211106e-05, 0
0.00046, -2.57689338049944, 1476.42281520593, 0, 0.000427218544591317, 0, 0.003975112480591, 0, -2.98385924375839e-05, 0
0.00047, -2.18671403910333, -4697.68200193842, 0, 0.000403509056180589, 0, 0.00397539298367447, 0, -1.87889043005916e-05, 0
0.00048, -2.78918651381546, -3220.12029544443, 0, 0.000378884789019679, 0, 0.00397986373807709, 0, 2.7504411535517e-05, 0
0.00049, -3.59943738913358, 758.692059590264, 0, 0.000346282528689799, 0, 0.00398805074477578, 0, 3.03842888904868e-06, 0
0.0005, -3.31557610746156, -2294.79704932713, 0, 0.000310676511728516, 0, 0.00399057216835333, 0, -2.57698827911233e-05, 0
0.00051, -3.26437089767848, -4769.76926261234, 0, 0.000278370191417328, 0, 0.00399619981292169, 0, 6.59955836232774e-06, 0
0.00052, -3.78103096483112, -884.207256495124, 0, 0.000243473874293547, 0, 0.00400060197554553, 0, 2.33687927459383e-05, 0
0.00053, -4.06483250174489, 160.711867299939, 0, 0.000203401220735151, 0, 0.00400526891166691, 0, -1.64343393039535e-05, 0
0.00054, -3.6561759959639, -4825.18181124129, 0, 0.000164565769557042, 0, 0.00401074569360892, 0, -2.28841389078172e-05, 0
0.00055, -3.64579369189319, -5083.35901370304, 0, 0.000128758553079494, 0, 0.00400847036643654, 0, 1.98094516050918e-05, 0
0.00056, -3.93299232689203, -632.707428465348, 0, 9.05218221601764e-05, 0, 0.00400905631864186, 0, 1.56157180975355e-05, 0
0.00057, -3.42270003711105, -811.15920431203, 0, 5.31567019889626e-05, 0, 0.00400665095057433, 0, -1.33543007803517e-05, 0
0.00058, -2.80532326152248, -2793.86651972847, 0, 2.23778847820426e-05, 0, 0.00401067898194692, 0, -8.74738919134871e-07, 0
0.00059, -2.5403622115793, -470.964456126705, 0, -4.16659593151685e-06, 0, 0.00401318670056117, 0, 2.21540827333318e-05, 0
0.0006, -2.50351557558855, 3402.70974982017, 0, -2.90426177305724e-05, 0, 0.00400811754992875, 0, 1.11806403643426e-05, 0
0.00061, -2.37421027497776, 2014.44940514842, 0, -5.3819584193532e-05, 0, 0.00400992639286402, 0, -2.41647119499986e-05, 0
0.00062, -1.79697711720064, -2237.33123949407, 0, -7.46337602356268e-05, 0, 0.00401067240707132, 0, -7.42730872960365e-06, 0
0.00063, -2.22775580317244, 900.466377498607, 0, -9.34929113547987e-05, 0, 0.00401156674360868, 0, 3.10252495823764e-05, 0
0.00064, -2.91640427678168, 3269.06067919527, 0, -0.000120296374119825, 0, 0.00401117689810691, 0, -1.77823246995421e-05, 0
0.00065, -2.07524722360192, -3365.69231378265, 0, -0.000145898413789802, 0, 0.00400724527388644, 0, -3.07349062672368e-05, 0
0.00066, -2.21387492871239, -2575.78084379314, 0, -0.000165473788636365, 0, 0.00400347454027161, 0, 3.64546710343934e-05, 0
0.00067, -3.196595194251, 3670.54223828971, 0, -0.000193487718368668, 0, 0.00400164501015815, 0, 9.48075397332851e-06, 0
0.00068, -2.6091344988089, 0.446231645907925, 0, -0.000223411959270173, 0, 0.00400324275787495, 0, -3.37021475866489e-05, 0
0.00069, -2.66586351747747, -3360.51401751953, 0, -0.000248338807931715, 0, 0.00400080827755542, 0, 3.47000304917845e-06, 0
0.0007, -3.41260723167673, -1176.22747577734, 0, -0.000279255218365602, 0, 0.00399605074706368, 0, 9.44269327688207e-06, 0
0.00071, -3.43119784729507, -1203.30717594862, 0, -0.000313816212537725, 0, 0.0039958999688468, 0, -7.81200840977762e-06, 0
0.00072, -3.72490564247276, -3425.56024954679, 0, -0.000349200120874988, 0, 0.00399267110912641, 0, -1.49904887874365e-05, 0
0.00073, -3.35443582041589, -5817.94609393411, 0, -0.000385294408246694, 0, 0.00399313618177284, 0, -3.32196636068535e-06, 0
0.00074, -3.13288807331109, -2937.89160121841, 0, -0.00041683259779301, 0, 0.00398940970683114, 0, 2.9556713677323e-05, 0
0.00075, -3.31950270606646, 714.569772374294, 0, -0.000449774504114016, 0, 0.00397915849824697, 0, -3.4258391526106e-06, 0
0.00076, -2.24297645179134, -3491.77132671435, 0, -0.000478863363739166, 0, 0.00397173474406272, 0, -2.43504019453475e-05, 0
0.00077, -1.6877613767864, -2771.6100993421, 0, -0.000496794916109093, 0, 0.0039664600446421, 0, 3.33915494040318e-05, 0
0.00078, -2.33239389569531, 3717.26793915437, 0, -0.000517765002455362, 0, 0.00396458086556989, 0, 1.49832458585682e-05, 0
0.00079, -1.32236547467424, 681.288261054337, 0, -0.000536985170448327, 0, 0.00396070254775447, 0, -3.55472248410915e-05, 0
0.0008, -0.961224485281405, -3546.25610334428, 0, -0.00054595245732466, 0, 0.00395497446387486, 0, 1.56717962110272e-06, 0
0.00081, -1.0337934381619, 268.35341424661, 0, -0.000556014090549179, 0, 0.00395836728272471, 0, 2.69602563498227e-05, 0
0.00082, -0.941627239188472, 2917.328270899, 0, -0.000566807073706909, 0, 0.00396381232732143, 0, -3.3488146364147e-06, 0
0.00083, -0.140426392605607, 114.405628599757, 0, -0.000572309917704277, 0, 0.00396574538281768, 0, -1.77547494903132e-05, 0
0.00084, 0.2347193207741, -604.288671022219, 0, -0.000571856429347973, 0, 0.00396970241685219, 0, 1.4481141849707e-05, 0
0.00085, 0.0443769517385871, 3961.07979790027, 0, -0.000569767854786836, 0, 0.00397148899178896, 0, 2.15230603508796e-05, 0
0.00086, 0.066094506109854, 3848.07372757209, 0, -0.000570170084422425, 0, 0.00396868556091675, 0, -2.34151713762688e-05, 0
0.00087, 0.514932412053884, -1165.63653606287, 0, -0.000567275743481044, 0, 0.00396972544079013, 0, -1.53949633870157e-05, 0
0.00088, -0.0728142319156631, -159.028243508288, 0, -0.000563673371047768, 0, 0.00396883666580952, 0, 1.88835001008136e-05, 0
0.00089, -0.6137991307965, 1826.82704313981, 0, -0.000567556596659888, 0, 0.00397012281907427, 0, -5.03176323398618e-06, 0
0.0009, -0.340139935732978, -1455.78596094128, 0, -0.000572487338488054, 0, 0.00397307438140117, 0, -2.19976692583791e-05, 0
0.00091, -0.487709509949897, -4140.45125957656, 0, -0.000575399460653463, 0, 0.00396751142920033, 0, -2.64835138165642e-06, 0
0.00092, -0.204510751753581, -2071.82293867583, 0, -0.000578999724425499, 0, 0.00396826956090998, 0, 2.23908017149438e-05, 0
0.00093, -0.584495336793174, 1791.25689394003, 0, -0.000582462382728206, 0, 0.00396516463686656, 0, 7.90847063736871e-06, 0
0.00094, -0.325962824128098, -949.982430952678, 0, -0.000587371668980298, 0, 0.00396532583566764, 0, -3.01965259298071e-05, 0
0.00095, 0.735892151340898, -4008.32126322877, 0, -0.000584610078191361, 0, 0.00396904368495012, 0, 1.10573083776166e-05, 0
0.00096, -0.160505184346421, 1683.97112222368, 0, -0.000580722674685021, 0, 0.00396980437931812, 0, 2.91322420792976e-05, 0
0.00097, 0.373133474035595, 942.711197527401, 0, -0.000581673907474533, 0, 0.00396775101131227, 0, -3.59891475571555e-05, 0
0.00098, 1.47647253765892, -5110.56775219361, 0, -0.000571330131959298, 0, 0.00396316284294758, 0, -6.42346958446805e-06, 0
0.00099, 1.41100141010171, -186.876880411441, 0, -0.000555845017409937, 0, 0.00395796948257711, 0, 4.16184707965693e-05, 0
0.001, 1.13534640352835, 3792.19845053811, 0, -0.000546578258636227, 0, 0.00396672996922245, 0, -6.76695074106962e-06, 0
0.00101, 2.58355263331544, 532.87073865876, 0, -0.000527396937203774, 0, 0.00397513079249676, 0, -1.30598948456367e-05, 0
0.00102, 2.44665605136382, 996.361200110659, 0, -0.000502301443858657, 0, 0.00398608702504384, 0, 1.39468458503476e-05, 0
0.00103, 3.0819692594349, 3638.66573374572, 0, -0.000474810998575491, 0, 0.00399143890690407, 0, 1.1088322974351e-05, 0
0.00104, 2.95757864601104, 4780.2399844325, 0, -0.000444543682805411, 0, 0.00399662624631292, 0, -1.93626627354875e-06, 0
0.00105, 3.28486723957367, 2006.29671579429, 0, -0.000413959529859071, 0, 0.00399421311333143, 0, -2.39116808137186e-05, 0
0.00106, 3.58015234637518, -598.81654351001, 0, -0.000379128230981521, 0, 0.00399098352368513, 0, 6.24301449852725e-06, 0
0.00107, 2.71951013708136, 3705.82784239589, 0, -0.000346562578301869, 0, 0.00399916704406134, 0, 2.49251695653618e-05, 0
0.00108, 2.58038352063759, 3649.08064281652, 0, -0.000321537040303555, 0, 0.00401364000661294, 0, -2.78509279983661e-05, 0
0.00109, 3.36513712739219, -2055.35310917449, 0, -0.000291375827841589, 0, 0.00401974688995175, 0, -1.35134654510091e-05, 0
0.0011, 2.77965953706941, 807.513868394769, 0, -0.000259492582782947, 0, 0.00401690103743462, 0, 3.29288384913175e-05, 0
0.00111, 2.14587492161442, 4225.58601691562, 0, -0.000236067026339723, 0, 0.00401864112887616, 0, -7.85803302803305e-06, 0
0.00112, 2.59560711795933, -850.296834113239, 0, -0.000212571492279075, 0, 0.00401689465548167, 0, -3.11357947317271e-05, 0
0.00113, 2.43919739521014, -3100.85855285056, 0, -0.00018624922557837, 0, 0.00400840894326643, 0, 1.07399498044743e-05, 0
0.00114, 1.91758033555281, 821.513697148653, 0, -0.000164586461483311, 0, 0.0040144749855696, 0, 1.86165770887177e-05, 0
0.00115, 1.76111402336801, 896.12825984449, 0, -0.000146387163120738, 0, 0.00400790459090332, 0, -1.84155115442856e-05, 0
0.00116, 2.31963967767805, -3453.1660674641, 0, -0.00012618907584801, 0, 0.00401662420240697, 0, -1.56680712577152e-05, 0
0.00117, 2.40081067321706, -2361.25612260788, 0, -0.000101895695217767, 0, 0.00402762095128211, 0, 2.55101103824007e-05, 0
0.00118, 2.29275371944981, 2623.07234674379, 0, -7.87573861460741e-05, 0, 0.0040356676315684, 0, 1.46129458384806e-05, 0
0.00119, 2.93368882042596, 1597.21251565814, 0, -5.32206305132448e-05, 0, 0.00403022910488416, 0, -1.92985002565142e-05, 0
0.0012, 3.54170447521037, -777.733836538621, 0, -2.0408128478081e-05, 0, 0.00402552107817672, 0, 2.31940464345296e-06, 0
0.00121, 3.44330515417665, 2219.78008418991, 0, 1.48900976435379e-05, 0, 0.0040164084321287, 0, 2.15491646702134e-05, 0
0.00122, 3.45388329827225, 4418.24859020903, 0, 4.92580361999289e-05, 0, 0.00400918314190077, 0, -2.73897403540111e-06, 0
0.00123, 3.78223734205692, 1672.89346888348, 0, 8.530658153806e-05, 0, 0.00401918633079216, 0, -1.99897883548662e-05, 0
0.00124, 4.10804230578765, -282.570670566696, 0, 0.000124984494391656, 0, 0.00402438468822715, 0, 5.38980060661525e-06, 0
0.00125, 3.88900891675004, 3543.32853414816, 0, 0.000165287136504215, 0, 0.0040271169830677, 0, 2.65938216536147e-05, 0
0.00126, 3.43463630510318, 5540.90864375576, 0, 0.00020144520621708, 0, 0.00403351762862275, 0, -1.34847206516211e-05, 0
0.00127, 3.86684525430622, 247.465435240735, 0, 0.000237393670176641, 0, 0.00402199223541094, 0, -2.56925990846328e-05, 0
0.00128, 3.77164158526293, 682.690651059518, 0, 0.000277931514027871, 0, 0.00401531286640734, 0, 2.98196314169392e-05, 0
0.00129, 2.40706439467106, 5884.81710190919, 0, 0.000308293964282499, 0, 0.00399703026773257, 0, 5.62733639671572e-06, 0
0.0013, 3.38639987441478, 1186.12190203076, 0, 0.000335160932893595, 0, 0.00399163528135537, 0, -4.08687179390257e-05, 0
0.00131, 3.13891275506796, -2686.973525838, 0, 0.000369340786987515, 0, 0.00401145332793263, 0, 9.17286702631659e-06, 0
0.00132, 1.69694933849617, 1671.01949544231, 0, 0.000393402531270234, 0, 0.00401566601475688, 0, 1.91939824558599e-05, 0
0.00133, 1.69082482063262, 1063.35886369101, 0, 0.000408233538026947, 0, 0.00400877650638443, 0, -2.16548494806554e-05, 0
0.00134, 1.68154648552551, -2556.44709918998, 0, 0.000425782671768702, 0, 0.00400711528857236, 0, -7.69467067247091e-06, 0
0.00135, 1.16204762876552, -1740.32828754577, 0, 0.000439934135102192, 0, 0.00400070375571197, 0, 1.13706249232608e-05, 0
0.00136, 1.52501268447764, 338.089045310829, 0, 0.000450426017718465, 0, 0.00398992878872712, 0, 8.72488321850259e-06, 0
0.00137, 0.884970638169324, 732.13113841722, 0, 0.00046306547093618, 0, 0.00400352680137837, 0, -8.34377835082566e-06, 0
0.00138, 1.36765815688885, -2758.17949762305, 0, 0.00047082504916325, 0, 0.00399356401684448, 0, -2.01574978252896e-05, 0
0.00139, 1.54631917864359, -2872.24881867288, 0, 0.000486279290110446, 0, 0.00400595166652616, 0, 2.39176845500475e-05, 0
0.0014, 0.790319902412268, 2975.55522494055, 0, 0.000498030184063104, 0, 0.00400752176866481, 0, 1.9687420949132e-05, 0
0.00141, 1.42009256599191, 1155.3427909637, 0, 0.00050687482874678, 0, 0.00400773648055467, 0, -3.15505291496836e-05, 0
0.00142, 2.09147027913728, -2360.82212408583, 0, 0.000525808849782744, 0, 0.00401330783868903, 0, 9.43138943833584e-06, 0
0.00143, 1.03335727481255, 3462.53017283932, 0, 0.000542105317362311, 0, 0.00400171820655208, 0, 3.2830936910871e-05, 0
0.00144, 0.835199544387196, 4381.95862168075, 0, 0.00054985604335166, 0, 0.00397370958344983, 0, -2.37682324034411e-05, 0
0.00145, 2.40225694527447, -887.233274666331, 0, 0.000567161138528305, 0, 0.00397133300511743, 0, -1.58629198489892e-05, 0
0.00146, 1.57427289121471, 371.635968482705, 0, 0.000587949673632012, 0, 0.00398551012437073, 0, 2.27364872724277e-05, 0
0.00147, 1.31852799146462, 3967.4441047931, 0, 0.000600086080422484, 0, 0.00398296864904993, 0, 7.38702257922144e-06, 0
0.00148, 0.934041178637552, 2539.99875674415, 0, 0.000611654690945208, 0, 0.00398640329268002, 0, -1.85973335207785e-05, 0
0.00149, 0.588556549383024, -524.563539988468, 0, 0.000618985620082046, 0, 0.00397350043075029, 0, -6.30738073049228e-06, 0
0.0015, 0.179523237482408, 1006.38098146955, 0, 0.000624344202997562, 0, 0.00396170955493395, 0, 1.78230428155403e-05, 0
0.00151, -0.586316407212708, 2723.7402831074, 0, 0.000623556538121774, 0, 0.00395931177036503, 0, -8.4289532813872e-06, 0
0.00152, -0.107693997439539, -1705.73603539561, 0, 0.000617955763317976, 0, 0.00395859675216357, 0, -2.74221436367378e-05, 0
0.00153, -0.802385195990983, -3784.08683206221, 0, 0.000613744377773959, 0, 0.0039658706416841, 0, 8.38961564791343e-06, 0
0.00154, -1.37223880977064, -619.450953633106, 0, 0.000605063218780127, 0, 0.00398173804058915, 0, 1.5609930486137e-05, 0
0.00155, -1.94371323232951, 67.9782984478798, 0, 0.000587716363531938, 0, 0.00398116470048752, 0, -8.79291417329696e-06, 0
0.00156, -1.73526170707305, -2740.72598606871, 0, 0.000572005416037661, 0, 0.00399139048694825, 0, -1.49065891626575e-05, 0
0.00157, -2.08992048700428, -3371.88249724421, 0, 0.000552651156818535, 0, 0.00398381253246513, 0, 1.17961334586357e-05, 0
0.00158, -2.51774732924202, 359.099515035836, 0, 0.000530744865100347, 0, 0.00397544639681037, 0, 1.64876396831734e-05, 0
0.00159, -2.14498717074275, -854.722645211583, 0, 0.000506346652897555, 0, 0.00398772650392475, 0, -2.96726777843088e-05, 0
0.0016, -1.54486756284604, -6078.27851167516, 0, 0.00048808540243586, 0, 0.00401143979025538, 0, -6.39792094917482e-06, 0
0.00161, -2.20667724350684, -1307.18415366053, 0, 0.000470564474591016, 0, 0.00401574384609889, 0, 4.24386686203926e-05, 0
0.00162, -2.43890282443473, 2616.63736897513, 0, 0.000445539732680543, 0, 0.00401559900100218, 0, -1.12583429102685e-05, 0
0.00163, -1.29139076959097, -2063.1538072591, 0, 0.000426995462802615, 0, 0.00401382857350177, 0, -1.74242560886334e-05, 0
0.00164, -1.62384201730141, -254.87232239839, 0, 0.000413871245238302, 0, 0.0040037207523454, 0, 2.88405953499607e-05, 0
0.00165, -1.91486631496006, 3362.38133705004, 0, 0.000395296007898878, 0, 0.00399667474180061, 0, -1.85278999792267e-07, 0
0.00166, -1.27757837505371, 938.652705154515, 0, 0.000381401200065691, 0, 0.00400963207856756, 0, -1.50331279603649e-05, 0
